"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14007396","JJ463211","10/24/2025 03:49:00 AM","053XX W FULLERTON AVE","0610","BURGLARY","FORCIBLE ENTRY","DRUG STORE","false","false","2515","025","36","19","05","1140546","1915445","2025","11/02/2025 03:41:09 PM","41.9240717","-87.759003127","POINT (-87.759003127 41.9240717)"
"14021505","JJ479734","10/24/2025 03:42:00 AM","034XX S GILES AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","0211","002","4","35","05","1178828","1882233","2025","11/08/2025 03:43:33 PM","41.832146464","-87.61935558","POINT (-87.61935558 41.832146464)"
"14007286","JJ463128","10/24/2025 02:35:00 AM","025XX S CHRISTIANA AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1024","010","25","30","05","1154434","1887028","2025","11/02/2025 03:41:09 PM","41.845826022","-87.70873264","POINT (-87.70873264 41.845826022)"
"14007528","JJ463342","10/24/2025 02:29:00 AM","069XX N KEDZIE AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","2411","024","50","2","05","1153857","1945811","2025","11/02/2025 03:41:09 PM","42.007142825","-87.709280128","POINT (-87.709280128 42.007142825)"
"14013975","JJ471063","10/24/2025 02:10:00 AM","071XX N KEDZIE AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","2411","024","50","2","05","1153884","1947184","2025","11/01/2025 03:43:07 PM","42.010909853","-87.709143958","POINT (-87.709143958 42.010909853)"
"14007250","JJ463112","10/24/2025 01:55:00 AM","018XX N CICERO AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","true","false","2533","025","37","25","05","1144118","1911597","2025","11/02/2025 03:41:09 PM","41.913445992","-87.745974841","POINT (-87.745974841 41.913445992)"
"14009264","JJ463093","10/24/2025 12:54:00 AM","036XX W FIFTH AVE","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","CHA APARTMENT","false","false","1133","011","28","27","03","1151974","1897714","2025","11/02/2025 03:41:09 PM","41.875198392","-87.717479393","POINT (-87.717479393 41.875198392)"
"14007215","JJ463086","10/24/2025 12:40:00 AM","001XX W 35TH ST","031A","ROBBERY","ARMED - HANDGUN","CTA PLATFORM","false","false","0915","009","11","34","03","1175739","1881773","2025","11/02/2025 03:41:09 PM","41.830954079","-87.630703226","POINT (-87.630703226 41.830954079)"
"14007313","JJ463078","10/24/2025 12:34:00 AM","040XX W ARMITAGE AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","2534","025","26","20","03","1148954","1912978","2025","11/02/2025 03:41:09 PM","41.917143334","-87.728172416","POINT (-87.728172416 41.917143334)"
"14007412","JJ463330","10/24/2025 12:15:00 AM","021XX S WABASH AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","CHA PARKING LOT / GROUNDS","false","false","0131","001","3","33","06","1177083","1890123","2025","11/02/2025 03:41:09 PM","41.853836827","-87.625519566","POINT (-87.625519566 41.853836827)"
"14007677","JJ463554","10/24/2025 12:00:00 AM","093XX S LOOMIS ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","2222","022","21","73","05","1168636","1842830","2025","11/02/2025 03:41:09 PM","41.724246142","-87.657886749","POINT (-87.657886749 41.724246142)"
"14008955","JJ465283","10/24/2025 12:00:00 AM","047XX N LONG AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","1623","016","45","15","05","1139476","1931076","2025","11/02/2025 03:41:09 PM","41.966984296","-87.762552328","POINT (-87.762552328 41.966984296)"
"14009726","JJ466208","10/24/2025 12:00:00 AM","088XX S ELIZABETH ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","2222","022","21","71","05","1169542","1846047","2025","10/31/2025 03:41:45 PM","41.733054502","-87.65447516","POINT (-87.65447516 41.733054502)"
"14009567","JJ465856","10/24/2025 12:00:00 AM","086XX S DANTE AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0412","004","8","45","05","1187376","1847946","2025","11/02/2025 03:41:09 PM","41.737860984","-87.589081279","POINT (-87.589081279 41.737860984)"
"14013614","JJ470683","10/24/2025 12:00:00 AM","058XX N BROADWAY","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","2022","020","48","77","05","1167252","1938889","2025","11/02/2025 03:41:09 PM","41.987870213","-87.66019784","POINT (-87.66019784 41.987870213)"
"14007387","JJ463225","10/24/2025 12:00:00 AM","080XX S RICHMOND ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0835","008","18","70","06","1158110","1851131","2025","11/02/2025 03:41:09 PM","41.747245629","-87.696218352","POINT (-87.696218352 41.747245629)"
"14007247","JJ463057","10/23/2025 11:20:00 PM","070XX S SANGAMON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0733","007","16","68","03","1171188","1858232","2025","11/02/2025 03:41:09 PM","41.766455964","-87.648089576","POINT (-87.648089576 41.766455964)"
"14007422","JJ463202","10/23/2025 10:50:00 PM","058XX S SPAULDING AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0822","008","14","63","06","1155379","1865806","2025","11/02/2025 03:41:09 PM","41.787571158","-87.705833292","POINT (-87.705833292 41.787571158)"
"14007314","JJ463031","10/23/2025 10:15:00 PM","004XX N WOOD ST","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1221","012","27","24","03","1164326","1902992","2025","11/02/2025 03:41:09 PM","41.889429498","-87.671978431","POINT (-87.671978431 41.889429498)"
"14007515","JJ463309","10/23/2025 10:00:00 PM","012XX W MONTROSE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1915","019","46","3","06","1167349","1929356","2025","11/02/2025 03:41:09 PM","41.961709277","-87.660116618","POINT (-87.660116618 41.961709277)"
"14007375","JJ463278","10/23/2025 10:00:00 PM","038XX N CHRISTIANA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1733","017","33","16","06","1153376","1925302","2025","11/02/2025 03:41:09 PM","41.950874581","-87.711597509","POINT (-87.711597509 41.950874581)"
"14007585","JJ463472","10/23/2025 10:00:00 PM","016XX W 34TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","0912","009","11","59","05","1165777","1882190","2025","10/31/2025 03:41:45 PM","41.832316145","-87.667242456","POINT (-87.667242456 41.832316145)"
"14009790","JJ466245","10/23/2025 10:00:00 PM","038XX W HURON ST","0610","BURGLARY","FORCIBLE ENTRY","OTHER (SPECIFY)","false","false","1112","011","27","23","05","1150719","1904401","2025","11/02/2025 03:41:09 PM","41.893572855","-87.721912357","POINT (-87.721912357 41.893572855)"
"14007348","JJ463194","10/23/2025 09:30:00 PM","022XX S MARSHALL BLVD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1033","010","24","30","06","1157055","1888895","2025","11/02/2025 03:41:09 PM","41.850896569","-87.699063136","POINT (-87.699063136 41.850896569)"
"14007566","JJ463527","10/23/2025 09:00:00 PM","025XX N LONG AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2515","025","30","19","06","1139953","1916354","2025","11/02/2025 03:41:09 PM","41.926576971","-87.761159791","POINT (-87.761159791 41.926576971)"
"14009782","JJ462934","10/23/2025 08:30:00 PM","014XX N ASHLAND AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1433","014","1","24","06","1165469","1909502","2025","11/02/2025 03:41:09 PM","41.907269153","-87.667595355","POINT (-87.667595355 41.907269153)"
"14006959","JJ462921","10/23/2025 08:10:00 PM","021XX S WABASH AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","RESTAURANT","false","false","0131","001","3","33","03","1177085","1890045","2025","11/02/2025 03:41:09 PM","41.853622744","-87.625514585","POINT (-87.625514585 41.853622744)"
"14007131","JJ462936","10/23/2025 08:00:00 PM","062XX S MOZART ST","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","APARTMENT","false","false","0823","008","15","66","03","1158453","1863070","2025","11/02/2025 03:41:09 PM","41.78000107","-87.694636659","POINT (-87.694636659 41.78000107)"
"14011572","JJ465823","10/23/2025 08:00:00 PM","003XX S CICERO AVE","0610","BURGLARY","FORCIBLE ENTRY","CHURCH / SYNAGOGUE / PLACE OF WORSHIP","false","false","1131","011","28","25","05","1144454","1897798","2025","11/02/2025 03:41:09 PM","41.875573643","-87.745088","POINT (-87.745088 41.875573643)"
"14007151","JJ462878","10/23/2025 07:05:00 PM","031XX W ARTHINGTON ST","0650","BURGLARY","HOME INVASION","APARTMENT","false","false","1134","011","24","27","05","1155603","1895869","2025","11/02/2025 03:41:09 PM","41.870063295","-87.704204741","POINT (-87.704204741 41.870063295)"
"14007176","JJ463003","10/23/2025 06:15:00 PM","021XX N MILWAUKEE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1431","014","1","22","06","1158820","1913933","2025","11/02/2025 03:41:09 PM","41.919567169","-87.691898319","POINT (-87.691898319 41.919567169)"
"14007311","JJ463033","10/23/2025 06:00:00 PM","0000X S OAKLEY BLVD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1223","012","27","28","06","1161089","1899824","2025","11/02/2025 03:41:09 PM","41.880804078","-87.683954072","POINT (-87.683954072 41.880804078)"
"14006971","JJ462877","10/23/2025 05:00:00 PM","087XX S WABASH AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0632","006","6","44","05","1178241","1846979","2025","11/02/2025 03:41:09 PM","41.735419327","-87.622578566","POINT (-87.622578566 41.735419327)"
"14007095","JJ462672","10/23/2025 04:45:00 PM","047XX W BELMONT AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","CONVENIENCE STORE","false","false","2521","025","31","19","03","1144028","1920849","2025","11/02/2025 03:41:09 PM","41.93883609","-87.746072695","POINT (-87.746072695 41.93883609)"
"14007120","JJ462618","10/23/2025 04:18:00 PM","014XX E 73RD ST","031A","ROBBERY","ARMED - HANDGUN","APARTMENT","false","false","0324","003","8","43","03","1186934","1856876","2025","11/02/2025 03:41:09 PM","41.762376249","-87.590418138","POINT (-87.590418138 41.762376249)"
"14009092","JJ465336","10/23/2025 04:00:00 PM","025XX E 76TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0421","004","7","43","06","1194312","1855058","2025","11/02/2025 03:41:09 PM","41.757209482","-87.563436862","POINT (-87.563436862 41.757209482)"
"14007152","JJ462674","10/23/2025 03:45:00 PM","027XX N HARTLAND CT","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1931","019","32","7","05","1163986","1918058","2025","11/02/2025 03:41:09 PM","41.930778823","-87.672800968","POINT (-87.672800968 41.930778823)"
"14008635","JJ463602","10/23/2025 03:00:00 PM","030XX W 87TH ST","031A","ROBBERY","ARMED - HANDGUN","CTA BUS","false","false","0835","008","18","70","03","1157766","1846765","2025","11/02/2025 03:41:09 PM","41.735271595","-87.697597063","POINT (-87.697597063 41.735271595)"
"14007430","JJ463332","10/23/2025 03:00:00 PM","027XX N SAYRE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2512","025","36","18","06","1129117","1917523","2025","11/02/2025 03:41:09 PM","41.929976367","-87.800951263","POINT (-87.800951263 41.929976367)"
"14007683","JJ463670","10/23/2025 03:00:00 PM","071XX S LOWE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0732","007","6","68","05","1173381","1857571","2025","11/02/2025 03:41:09 PM","41.764593877","-87.640070961","POINT (-87.640070961 41.764593877)"
"14006746","JJ462535","10/23/2025 02:35:00 PM","072XX S CONSTANCE AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0324","003","7","43","03","1189624","1857428","2025","11/02/2025 03:41:09 PM","41.763826808","-87.580541358","POINT (-87.580541358 41.763826808)"
"14006842","JJ462627","10/23/2025 02:15:00 PM","0000X E WASHINGTON ST","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","0112","001","34","32","03","1176529","1900826","2025","11/02/2025 03:41:09 PM","41.883219043","-87.627229799","POINT (-87.627229799 41.883219043)"
"14006655","JJ462448","10/23/2025 02:00:00 PM","034XX N GREENVIEW AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1922","019","47","6","06","1165701","1922925","2025","11/02/2025 03:41:09 PM","41.944097696","-87.66635958","POINT (-87.66635958 41.944097696)"
"14014039","JJ471162","10/23/2025 02:00:00 PM","077XX S EMERALD AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0621","006","17","71","05","1172644","1853474","2025","11/01/2025 03:41:48 PM","41.753367468","-87.642892778","POINT (-87.642892778 41.753367468)"
"14007221","JJ463076","10/23/2025 02:00:00 PM","054XX W WASHINGTON BLVD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1523","015","37","25","06","1139805","1900211","2025","11/02/2025 03:41:09 PM","41.882281393","-87.76209864","POINT (-87.76209864 41.882281393)"
"14007409","JJ463334","10/23/2025 02:00:00 PM","015XX N LARRABEE ST","0610","BURGLARY","FORCIBLE ENTRY","PARK PROPERTY","false","false","1822","018","27","8","05","1172052","1910358","2025","11/02/2025 03:41:09 PM","41.909475316","-87.643387986","POINT (-87.643387986 41.909475316)"
"14006547","JJ462331","10/23/2025 12:29:00 PM","004XX W ARMITAGE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1813","018","43","7","06","1173056","1913586","2025","11/02/2025 03:41:09 PM","41.918310883","-87.639603844","POINT (-87.639603844 41.918310883)"
"14006607","JJ462384","10/23/2025 12:00:00 PM","012XX W 115TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2234","022","21","75","06","1170256","1828521","2025","11/02/2025 03:41:09 PM","41.684944985","-87.652367189","POINT (-87.652367189 41.684944985)"
"14015623","JJ468293","10/23/2025 11:45:00 AM","048XX N ROCKWELL ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2031","020","40","4","06","1158163","1932004","2025","11/03/2025 03:42:49 PM","41.969168606","-87.693816867","POINT (-87.693816867 41.969168606)"
"14007909","JJ462745","10/23/2025 11:00:00 AM","028XX W WARREN BLVD","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1222","012","27","27","05","1157362","1900225","2025","11/02/2025 03:41:09 PM","41.88198103","-87.697628445","POINT (-87.697628445 41.88198103)"
"14006413","JJ462204","10/23/2025 10:50:00 AM","012XX W WESTGATE TER","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1231","012","34","28","06","1167969","1897152","2025","11/02/2025 03:41:09 PM","41.873326275","-87.658768454","POINT (-87.658768454 41.873326275)"
"14006517","JJ462189","10/23/2025 10:29:00 AM","016XX N PULASKI RD","0320","ROBBERY","STRONG ARM - NO WEAPON","SMALL RETAIL STORE","false","false","2535","025","26","23","03","1149466","1910591","2025","10/31/2025 03:41:45 PM","41.91058325","-87.726353375","POINT (-87.726353375 41.91058325)"
"14006640","JJ462290","10/23/2025 10:17:00 AM","013XX W DIVISION ST","0620","BURGLARY","UNLAWFUL ENTRY","GAS STATION","true","false","1433","014","1","24","05","1167018","1908113","2025","11/03/2025 03:42:49 PM","41.903424516","-87.661945158","POINT (-87.661945158 41.903424516)"
"14006526","JJ462323","10/23/2025 10:00:00 AM","023XX N MERRIMAC AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE","false","false","2512","025","36","19","06","1134359","1914828","2025","11/02/2025 03:41:09 PM","41.922490041","-87.781751617","POINT (-87.781751617 41.922490041)"
"14006616","JJ462149","10/23/2025 10:00:00 AM","025XX S CALIFORNIA AVE","0340","ROBBERY","ATTEMPT STRONG ARM - NO WEAPON","APARTMENT","false","false","1033","010","24","30","03","1158114","1886858","2025","10/31/2025 03:41:45 PM","41.845285285","-87.695231925","POINT (-87.695231925 41.845285285)"
"14006716","JJ462567","10/23/2025 08:30:00 AM","015XX N DAMEN AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","CTA TRAIN","false","false","1424","014","1","24","03","1162780","1910519","2025","11/02/2025 03:41:09 PM","41.910116718","-87.677444645","POINT (-87.677444645 41.910116718)"
"14006346","JJ462009","10/23/2025 06:57:00 AM","001XX W 127TH ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0523","005","9","53","03","1177579","1820730","2025","10/31/2025 03:41:45 PM","41.663403306","-87.625793875","POINT (-87.625793875 41.663403306)"
"14006295","JJ461916","10/23/2025 05:58:00 AM","027XX W DIVISION ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","1423","014","26","24","03","1158012","1907868","2025","11/02/2025 03:41:09 PM","41.902940868","-87.695032866","POINT (-87.695032866 41.902940868)"
"14007421","JJ463272","10/23/2025 04:30:00 AM","028XX W 24TH BLVD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","DRIVEWAY - RESIDENTIAL","false","false","1033","010","24","30","06","1157694","1887796","2025","11/02/2025 03:41:09 PM","41.847867815","-87.696747766","POINT (-87.696747766 41.847867815)"
"14006549","JJ462037","10/23/2025 03:58:00 AM","006XX N WABASH AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1834","018","42","8","05","1176631","1904389","2025","10/31/2025 03:41:45 PM","41.8929938","-87.62674752","POINT (-87.62674752 41.8929938)"
"14006195","JJ461850","10/23/2025 03:05:00 AM","064XX S STEWART AVE","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","0722","007","6","68","03","1174731","1862261","2025","11/02/2025 03:41:09 PM","41.777433807","-87.63498329","POINT (-87.63498329 41.777433807)"
"14006203","JJ461854","10/23/2025 03:03:00 AM","019XX N NEW ENGLAND AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE - COMMERCIAL","false","false","2513","025","29","25","06","1130115","1912223","2025","10/31/2025 03:41:45 PM","41.915415441","-87.797405518","POINT (-87.797405518 41.915415441)"
"14006166","JJ461827","10/23/2025 01:23:00 AM","017XX S RUBLE ST","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","GAS STATION","false","false","1235","012","25","31","03","1172088","1891679","2025","11/02/2025 03:41:09 PM","41.858218136","-87.643807077","POINT (-87.643807077 41.858218136)"
"14006190","JJ461820","10/23/2025 01:05:00 AM","065XX N TROY ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","true","false","2412","024","50","2","05","1154154","1943188","2025","11/04/2025 03:41:24 PM","41.999939255","-87.708257863","POINT (-87.708257863 41.999939255)"
"14006582","JJ462022","10/23/2025 12:56:00 AM","013XX E 64TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0314","003","20","42","06","1186399","1862839","2025","11/02/2025 03:41:09 PM","41.77875191","-87.592190629","POINT (-87.592190629 41.77875191)"
